0.000000000000000000e+00   -9.615853040515783823e-01
2.441406250000000000e-04   1.013543129832938039e+00
4.882812500000000000e-04   1.300955582239833763e+00
7.324218750000000000e-04   -8.671047437682836145e-01
9.765625000000000000e-04   -4.304584671480959912e-01
1.220703125000000000e-03   -1.885844631287801887e-01
1.464843750000000000e-03   1.790005697385232686e-01
1.708984375000000000e-03   -1.807115921815695803e+00
1.953125000000000000e-03   -2.064012856896919046e-01
2.197265625000000000e-03   1.191691970856386229e+00
2.441406250000000000e-03   -6.684386540408775446e-01
2.685546875000000000e-03   -1.737549805390890656e+00
2.929687500000000000e-03   -5.487723281861812685e-01
3.173828125000000000e-03   -1.425289728086907015e-01
3.417968750000000000e-03   -1.122047069641813610e-01
3.662109375000000000e-03   -8.826455496489612473e-01
3.906250000000000000e-03   5.482264648281298669e-01
4.150390625000000000e-03   2.028489742080160418e+00
4.394531250000000000e-03   -6.894358842833370193e-01
4.638671875000000000e-03   1.236574823328199901e+00
4.882812500000000000e-03   1.305242923323470139e+00
5.126953125000000000e-03   1.719893955237600025e+00
5.371093750000000000e-03   7.334428633474449066e-02
5.615234375000000000e-03   -4.773337018053085967e-01
5.859375000000000000e-03   1.220459533374848471e+00
6.103515625000000000e-03   -5.490525753687266336e-02
6.347656250000000000e-03   1.942867186338143592e-01
6.591796875000000000e-03   3.979822514622973761e-01
6.835937500000000000e-03   -2.675117232030827519e-01
7.080078125000000000e-03   2.791946064563366914e+00
7.324218750000000000e-03   -2.076789922560487334e+00
7.568359375000000000e-03   9.202809479719666896e-01
7.812500000000000000e-03   -1.908207142586737737e+00
8.056640625000000000e-03   1.730228567044091170e-01
8.300781250000000000e-03   -1.827309491865254376e-01
8.544921875000000000e-03   1.805904179216458072e+00
8.789062500000000000e-03   -1.126229637602424782e+00
9.033203125000000000e-03   -7.471652743512908861e-03
9.277343750000000000e-03   -1.484529726340677869e-01
9.521484375000000000e-03   6.194230741475315050e-01
9.765625000000000000e-03   -6.857589672519898150e-01
1.000976562500000000e-02   -4.702450731259598116e-01
1.025390625000000000e-02   -9.178788110696197711e-01
1.049804687500000000e-02   1.830442058087000945e-01
1.074218750000000000e-02   5.752931071452307976e-02
1.098632812500000000e-02   -1.878982725030298173e-01
1.123046875000000000e-02   -1.453040986486260344e-01
1.147460937500000000e-02   2.100656624611662027e-01
1.171875000000000000e-02   3.915561936931266085e-01
1.196289062500000000e-02   -7.423225341201192817e-01
1.220703125000000000e-02   -2.570912783298555035e-02
1.245117187500000000e-02   3.963713544133444233e-01
1.269531250000000000e-02   -1.148599306128555764e+00
1.293945312500000000e-02   -2.997016227450227110e-01
1.318359375000000000e-02   4.290484952875069924e-01
1.342773437500000000e-02   1.056379604442678977e+00
1.367187500000000000e-02   -6.561291771017332408e-01
1.391601562500000000e-02   7.413810113460644891e-01
1.416015625000000000e-02   -5.918331482319040271e-01
1.440429687500000000e-02   1.913816333036029382e+00
1.464843750000000000e-02   1.011937250884790584e+00
1.489257812500000000e-02   1.671663604427793715e+00
1.513671875000000000e-02   -7.643760419939237272e-01
1.538085937500000000e-02   2.421433192684368241e-01
1.562500000000000000e-02   1.162755637119745833e+00
1.586914062500000000e-02   5.582380444157563071e-01
1.611328125000000000e-02   3.243284306142195095e-01
1.635742187500000000e-02   -9.442066470193120065e-01
1.660156250000000000e-02   -6.551080178685643185e-01
1.684570312500000000e-02   -1.881334745117982266e+00
1.708984375000000000e-02   -1.163392757546763523e+00
1.733398437500000000e-02   8.737088151793777069e-01
1.757812500000000000e-02   1.492636674898152993e+00
1.782226562500000000e-02   -1.534879196804294077e+00
1.806640625000000000e-02   -1.700139995532568005e+00
1.831054687500000000e-02   2.897956600786855685e-01
1.855468750000000000e-02   1.494210788051609229e-01
1.879882812500000000e-02   8.468749540375959395e-01
1.904296875000000000e-02   8.115127073942590696e-01
1.928710937500000000e-02   -2.241608784867081372e+00
1.953125000000000000e-02   -2.743425251585895008e+00
1.977539062500000000e-02   6.649155169771124863e-01
2.001953125000000000e-02   -6.983131760282311751e-01
2.026367187500000000e-02   -2.615224612141741067e-01
2.050781250000000000e-02   -3.674442991398597647e-01
2.075195312500000000e-02   8.023388641052228154e-01
2.099609375000000000e-02   9.925128015584323560e-01
2.124023437500000000e-02   3.075287900491863180e-01
2.148437500000000000e-02   -1.761273469127167868e+00
2.172851562500000000e-02   1.814762392644377220e+00
2.197265625000000000e-02   -1.788157763612691076e+00
2.221679687500000000e-02   1.204249704115545549e+00
2.246093750000000000e-02   -2.107216494040292432e+00
2.270507812500000000e-02   -1.049954092453807108e+00
2.294921875000000000e-02   5.663370606832084375e-01
2.319335937500000000e-02   -2.941896953853119223e-01
2.343750000000000000e-02   -1.050550247737089160e+00
2.368164062500000000e-02   9.457055497267093935e-01
2.392578125000000000e-02   -1.961247434173887028e+00
2.416992187500000000e-02   8.265819322986278639e-01
2.441406250000000000e-02   -5.557197439122893989e-01
2.465820312500000000e-02   -6.150569871991916626e-01
2.490234375000000000e-02   5.505350911865442010e-01
2.514648437500000000e-02   2.277824405751200931e+00
2.539062500000000000e-02   -1.401857965269198925e+00
2.563476562500000000e-02   2.501304316198975641e+00
2.587890625000000000e-02   -4.097406182521835527e-01
2.612304687500000000e-02   -3.561672268176451772e-01
2.636718750000000000e-02   7.098731759736216507e-01
2.661132812500000000e-02   4.474649485599930254e-01
2.685546875000000000e-02   -1.911125880016069978e+00
2.709960937500000000e-02   -1.006855820841183330e-01
2.734375000000000000e-02   1.007944057248077119e+00
2.758789062500000000e-02   5.695797721168599503e-01
2.783203125000000000e-02   2.181363139685136066e+00
2.807617187500000000e-02   8.973081918784021616e-01
2.832031250000000000e-02   4.468845456711760811e-01
2.856445312500000000e-02   -7.071156493920229824e-01
2.880859375000000000e-02   -1.423867590701499486e+00
