 (2.017011370758348932e+01+0.000000000000000000e+00j)    (3.489916546827863592e-23+1.186000533727167347e-24j)
 (2.053684304772136926e+01+0.000000000000000000e+00j)    (1.303383209539645759e-22-9.074920531382951181e-25j)
 (2.090357238785925276e+01+0.000000000000000000e+00j)    (-8.460468894034685231e-23+4.831660157314009974e-23j)
 (2.127030172799713270e+01+0.000000000000000000e+00j)    (-4.672536893651339701e-23+4.067256784414149708e-23j)
 (2.163703106813501620e+01+0.000000000000000000e+00j)    (2.526914844388423366e-23-1.432057017395647563e-23j)
 (2.200376040827289614e+01+0.000000000000000000e+00j)    (-1.322624057036306675e-24-6.403121100795225728e-23j)
 (2.237048974841077964e+01+0.000000000000000000e+00j)    (6.949834924617428466e-24-1.242522990109029002e-23j)
 (2.273721908854865958e+01+0.000000000000000000e+00j)    (2.680669297722856834e-23-6.168973858578567346e-23j)
 (2.310394842868654308e+01+0.000000000000000000e+00j)    (-1.392117875105953634e-23-3.979474142020428994e-23j)
 (2.347067776882442303e+01+0.000000000000000000e+00j)    (2.455558818483927359e-23-2.128659397396068374e-23j)
 (2.383740710896230297e+01+0.000000000000000000e+00j)    (4.512356624290536477e-23-2.732644245410287313e-23j)
 (2.420413644910018647e+01+0.000000000000000000e+00j)    (4.455236588794334002e-23+1.555438609040208265e-23j)
 (2.457086578923806641e+01+0.000000000000000000e+00j)    (3.677787901272407578e-23+8.780377992347811473e-24j)
 (2.493759512937594991e+01+0.000000000000000000e+00j)    (1.952221863543257768e-23+1.802055452879065500e-23j)
 (2.530432446951382985e+01+0.000000000000000000e+00j)    (1.740921042085741964e-23+3.368413005905563446e-23j)
 (2.567105380965171335e+01+0.000000000000000000e+00j)    (2.864502612060990889e-24+5.548454291037260011e-23j)
 (2.603778314978959330e+01+0.000000000000000000e+00j)    (-1.014131014871303797e-23+2.699608818747167176e-23j)
 (2.640451248992747679e+01+0.000000000000000000e+00j)    (-2.688701966020018630e-23+2.884190829425387648e-23j)
 (2.677124183006535674e+01+0.000000000000000000e+00j)    (-1.223131844409182927e-23+5.219108738739214061e-23j)
 (2.713797117020324023e+01+0.000000000000000000e+00j)    (-1.520643588652782642e-23+1.240473269418171535e-23j)
 (2.750470051034112018e+01+0.000000000000000000e+00j)    (-3.200372399585660457e-23+2.323576999021167817e-23j)
