0.000000000000000000e+00   4.319842312394376813e-03
2.441406250000000000e-04   4.253518228179011679e-03
4.882812500000000000e-04   4.173831079070527278e-03
7.324218750000000000e-04   4.087318301489928883e-03
9.765625000000000000e-04   4.001479253667887537e-03
1.220703125000000000e-03   3.923308763207880058e-03
1.464843750000000000e-03   3.857842432841170673e-03
1.708984375000000000e-03   3.807040583078468137e-03
1.953125000000000000e-03   3.769271806456323416e-03
2.197265625000000000e-03   3.739530700541262610e-03
2.441406250000000000e-03   3.710364681342642312e-03
2.685546875000000000e-03   3.673326962589719500e-03
2.929687500000000000e-03   3.620652015801272428e-03
3.173828125000000000e-03   3.546793582031932106e-03
3.417968750000000000e-03   3.449487232694396083e-03
3.662109375000000000e-03   3.330096257985526442e-03
3.906250000000000000e-03   3.193151550854643559e-03
4.150390625000000000e-03   3.045171041441268982e-03
4.394531250000000000e-03   2.893004405558777768e-03
4.638671875000000000e-03   2.742058956540275715e-03
4.882812500000000000e-03   2.594797697305849162e-03
5.126953125000000000e-03   2.449851118372593263e-03
5.371093750000000000e-03   2.301959320324252056e-03
5.615234375000000000e-03   2.142785938514350352e-03
5.859375000000000000e-03   1.962457165563248791e-03
6.103515625000000000e-03   1.751518555134077247e-03
6.347656250000000000e-03   1.502904694709734403e-03
6.591796875000000000e-03   1.213504608436307645e-03
6.835937500000000000e-03   8.849830175168904925e-04
7.080078125000000000e-03   5.236690649435550267e-04
7.324218750000000000e-03   1.395182241183172628e-04
7.568359375000000000e-03   -2.556512916549621398e-04
7.812500000000000000e-03   -6.502910644424553851e-04
8.056640625000000000e-03   -1.035186007752570509e-03
8.300781250000000000e-03   -1.405021306535126713e-03
8.544921875000000000e-03   -1.759125672767242795e-03
8.789062500000000000e-03   -2.101233775893105501e-03
9.033203125000000000e-03   -2.438314615765189292e-03
9.277343750000000000e-03   -2.778707738458474543e-03
9.521484375000000000e-03   -3.129954560131461509e-03
9.765625000000000000e-03   -3.496777030063054435e-03
1.000976562500000000e-02   -3.879626605111353554e-03
1.025390625000000000e-02   -4.274108937412035569e-03
1.049804687500000000e-02   -4.671408256400318669e-03
1.074218750000000000e-02   -5.059628072646268383e-03
1.098632812500000000e-02   -5.425774965531994162e-03
1.123046875000000000e-02   -5.757979602332614216e-03
1.147460937500000000e-02   -6.047501445555288242e-03
1.171875000000000000e-02   -6.290110534303397331e-03
1.196289062500000000e-02   -6.486570946709405844e-03
1.220703125000000000e-02   -6.642137973546961144e-03
1.245117187500000000e-02   -6.765184887301547816e-03
1.269531250000000000e-02   -6.865252594564992365e-03
1.293945312500000000e-02   -6.950929589090497525e-03
1.318359375000000000e-02   -7.027997476930392118e-03
1.342773437500000000e-02   -7.098214438872533193e-03
1.367187500000000000e-02   -7.158970023405808285e-03
1.391601562500000000e-02   -7.203860068722940831e-03
1.416015625000000000e-02   -7.224039817891721171e-03
1.440429687500000000e-02   -7.210056446063593458e-03
1.464843750000000000e-02   -7.153771383851362763e-03
1.489257812500000000e-02   -7.049975574605686808e-03
1.513671875000000000e-02   -6.897376720127890680e-03
1.538085937500000000e-02   -6.698778622198317025e-03
1.562500000000000000e-02   -6.460447420129912001e-03
1.586914062500000000e-02   -6.190829850628007391e-03
1.611328125000000000e-02   -5.898918373491933952e-03
1.635742187500000000e-02   -5.592620438790295301e-03
1.660156250000000000e-02   -5.277472836486242318e-03
1.684570312500000000e-02   -4.955952912315434583e-03
1.708984375000000000e-02   -4.627498182023497691e-03
1.733398437500000000e-02   -4.289186922312202693e-03
1.757812500000000000e-02   -3.936890302609511415e-03
1.782226562500000000e-02   -3.566612424504653038e-03
1.806640625000000000e-02   -3.175707577107828375e-03
1.831054687500000000e-02   -2.763707810956821023e-03
1.855468750000000000e-02   -2.332596240842523157e-03
