 (2.017011370758348932e+01+0.000000000000000000e+00j)    (-3.216377330877506713e-25-3.690147932363707419e-24j)
 (2.053684304772136926e+01+0.000000000000000000e+00j)    (1.822102448783613711e-24-4.503080574890661230e-24j)
 (2.090357238785925276e+01+0.000000000000000000e+00j)    (4.644820713022508488e-24-4.317879517822651208e-24j)
 (2.127030172799713270e+01+0.000000000000000000e+00j)    (7.617048450590400573e-24-2.668056010813222237e-24j)
 (2.163703106813501620e+01+0.000000000000000000e+00j)    (9.952349375188807634e-24+6.731147881544025962e-25j)
 (2.200376040827289614e+01+0.000000000000000000e+00j)    (1.075930420714623783e-23+5.542938621385149511e-24j)
 (2.237048974841077964e+01+0.000000000000000000e+00j)    (9.266254676514285363e-24+1.132173290343237679e-23j)
 (2.273721908854865958e+01+0.000000000000000000e+00j)    (5.059627545847976390e-24+1.699018896695421613e-23j)
 (2.310394842868654308e+01+0.000000000000000000e+00j)    (-1.739957981356795154e-24+2.131849157065764357e-23j)
 (2.347067776882442303e+01+0.000000000000000000e+00j)    (-1.043021703016418563e-23+2.314872411565756711e-23j)
 (2.383740710896230297e+01+0.000000000000000000e+00j)    (-1.983923105904710041e-23+2.169435546628177204e-23j)
 (2.420413644910018647e+01+0.000000000000000000e+00j)    (-2.857711517474480432e-23+1.676634894118144626e-23j)
 (2.457086578923806641e+01+0.000000000000000000e+00j)    (-3.535989777329628676e-23+8.852398594701967719e-24j)
 (2.493759512937594991e+01+0.000000000000000000e+00j)    (-3.931207677742807988e-23-9.804537194738858304e-25j)
 (2.530432446951382985e+01+0.000000000000000000e+00j)    (-4.015993667044050008e-23-1.133427846665072414e-23j)
 (2.567105380965171335e+01+0.000000000000000000e+00j)    (-3.826302532400590000e-23-2.080728692359153913e-23j)
 (2.603778314978959330e+01+0.000000000000000000e+00j)    (-3.448289370833305788e-23-2.830468691452941503e-23j)
 (2.640451248992747679e+01+0.000000000000000000e+00j)    (-2.993748130898051286e-23-3.324782640098228846e-23j)
 (2.677124183006535674e+01+0.000000000000000000e+00j)    (-2.571967274778435653e-23-3.563179352970229088e-23j)
 (2.713797117020324023e+01+0.000000000000000000e+00j)    (-2.266103853614144669e-23-3.593008605103591457e-23j)
 (2.750470051034112018e+01+0.000000000000000000e+00j)    (-2.119857486701454002e-23-3.488934133858441432e-23j)
 (2.787142985047900368e+01+0.000000000000000000e+00j)    (-2.136393023176133646e-23-3.328379227523636498e-23j)
 (2.823815919061688362e+01+0.000000000000000000e+00j)    (-2.287551601648497539e-23-3.170184680274969616e-23j)
 (2.860488853075476712e+01+0.000000000000000000e+00j)    (-2.528675368628992345e-23-3.041821863078893860e-23j)
 (2.897161787089264706e+01+0.000000000000000000e+00j)    (-2.813547553567451800e-23-2.937313870730183759e-23j)
 (2.933834721103053056e+01+0.000000000000000000e+00j)    (-3.104988230751938259e-23-2.824687255789836194e-23j)
 (2.970507655116841050e+01+0.000000000000000000e+00j)    (-3.378912025978721891e-23-2.659324957262494055e-23j)
 (3.007180589130629045e+01+0.000000000000000000e+00j)    (-3.622210671084858009e-23-2.398605195706973004e-23j)
 (3.043853523144417395e+01+0.000000000000000000e+00j)    (-3.826790648876446039e-23-2.013734094761710094e-23j)
 (3.080526457158205389e+01+0.000000000000000000e+00j)    (-3.982934096955473128e-23-1.496286432733155710e-23j)
 (3.117199391171993739e+01+0.000000000000000000e+00j)    (-4.074784622083106449e-23-8.589765071398439594e-24j)
