 (2.017011370758348932e+01+0.000000000000000000e+00j)    (-2.842161877094539357e-24+2.322182510490447533e-24j)
 (2.053684304772136926e+01+0.000000000000000000e+00j)    (-4.636163564547892707e-24+1.075454098200276576e-24j)
 (2.090357238785925276e+01+0.000000000000000000e+00j)    (-5.946254445088523388e-24-1.299866285128213427e-24j)
 (2.127030172799713270e+01+0.000000000000000000e+00j)    (-6.105746946520664073e-24-4.630735569921124710e-24j)
 (2.163703106813501620e+01+0.000000000000000000e+00j)    (-4.520296051432761432e-24-8.382052163259424557e-24j)
 (2.200376040827289614e+01+0.000000000000000000e+00j)    (-8.739467319110040279e-25-1.170020135249559492e-23j)
 (2.237048974841077964e+01+0.000000000000000000e+00j)    (4.698254224750384136e-24-1.357105205655399190e-23j)
 (2.273721908854865958e+01+0.000000000000000000e+00j)    (1.153833845063858324e-23-1.306507645439470133e-23j)
 (2.310394842868654308e+01+0.000000000000000000e+00j)    (1.853861493083798956e-23-9.604812035763710900e-24j)
 (2.347067776882442303e+01+0.000000000000000000e+00j)    (2.436025190710576533e-23-3.170788701406985266e-24j)
 (2.383740710896230297e+01+0.000000000000000000e+00j)    (2.774670735804785124e-23+5.627987338522616797e-24j)
 (2.420413644910018647e+01+0.000000000000000000e+00j)    (2.784357855912237763e-23+1.565429298431799276e-23j)
 (2.457086578923806641e+01+0.000000000000000000e+00j)    (2.442751315424911431e-23+2.549433725943234219e-23j)
 (2.493759512937594991e+01+0.000000000000000000e+00j)    (1.797207452263679836e-23+3.379081653531597150e-23j)
 (2.530432446951382985e+01+0.000000000000000000e+00j)    (9.529527769967002457e-24+3.955994528154342496e-23j)
 (2.567105380965171335e+01+0.000000000000000000e+00j)    (4.658319106487692297e-25+4.240092126970862991e-23j)
 (2.603778314978959330e+01+0.000000000000000000e+00j)    (-7.869360783578974738e-24+4.254265766102174164e-23j)
 (2.640451248992747679e+01+0.000000000000000000e+00j)    (-1.444024831673968055e-23+4.072531723554671335e-23j)
 (2.677124183006535674e+01+0.000000000000000000e+00j)    (-1.870937113565537949e-23+3.796400196822751127e-23j)
 (2.713797117020324023e+01+0.000000000000000000e+00j)    (-2.066960326570860956e-23+3.527230423886504989e-23j)
 (2.750470051034112018e+01+0.000000000000000000e+00j)    (-2.073372495944886017e-23+3.342620493175877410e-23j)
 (2.787142985047900368e+01+0.000000000000000000e+00j)    (-1.953252603649697053e-23+3.282629801813208723e-23j)
 (2.823815919061688362e+01+0.000000000000000000e+00j)    (-1.769247802546671629e-23+3.347907505705686218e-23j)
 (2.860488853075476712e+01+0.000000000000000000e+00j)    (-1.565964413411618395e-23+3.508002632528238168e-23j)
 (2.897161787089264706e+01+0.000000000000000000e+00j)    (-1.361247842809076399e-23+3.715480588033349974e-23j)
 (2.933834721103053056e+01+0.000000000000000000e+00j)    (-1.147295888421171044e-23+3.920622798806461995e-23j)
 (2.970507655116841050e+01+0.000000000000000000e+00j)    (-8.994917287913081849e-24+4.082404878625290632e-23j)
 (3.007180589130629045e+01+0.000000000000000000e+00j)    (-5.889571601441567145e-24+4.173530593301113194e-23j)
 (3.043853523144417395e+01+0.000000000000000000e+00j)    (-1.944990852628009051e-24+4.179667766589066179e-23j)
 (3.080526457158205389e+01+0.000000000000000000e+00j)    (2.893256435092137905e-24+4.094874265193757311e-23j)
 (3.117199391171993739e+01+0.000000000000000000e+00j)    (8.494614431787682872e-24+3.916022905365429023e-23j)
 (3.153872325185781733e+01+0.000000000000000000e+00j)    (1.456468187977843450e-23+3.638764529991243757e-23j)
 (3.190545259199570083e+01+0.000000000000000000e+00j)    (2.069732528978915131e-23+3.256510176428227027e-23j)
 (3.227218193213358433e+01+0.000000000000000000e+00j)    (2.643588369291660824e-23+2.762568785244969608e-23j)
 (3.263891127227146427e+01+0.000000000000000000e+00j)    (3.132582712973084505e-23+2.154443098839503141e-23j)
 (3.300564061240934421e+01+0.000000000000000000e+00j)    (3.495064984255446325e-23+1.438687601675312645e-23j)
 (3.337236995254722416e+01+0.000000000000000000e+00j)    (3.695284731073316793e-23+6.347446220432779878e-24j)
 (3.373909929268511121e+01+0.000000000000000000e+00j)    (3.704855315213673572e-23-2.233484370260906969e-24j)
 (3.410582863282299115e+01+0.000000000000000000e+00j)    (3.504566496176458688e-23-1.087815221526793931e-23j)
 (3.447255797296087110e+01+0.000000000000000000e+00j)    (3.087127384788342073e-23-1.900392307771850946e-23j)
 (3.483928731309875104e+01+0.000000000000000000e+00j)    (2.460707563721998622e-23-2.597441736849930384e-23j)
 (3.520601665323663099e+01+0.000000000000000000e+00j)    (1.652425114947809707e-23-3.116277843857809166e-23j)
 (3.557274599337451804e+01+0.000000000000000000e+00j)    (7.104862535965495235e-24-3.402110864087396901e-23j)
 (3.593947533351239798e+01+0.000000000000000000e+00j)    (-2.963265944901798229e-24-3.415074485956891902e-23j)
 (3.630620467365027793e+01+0.000000000000000000e+00j)    (-1.282689984797099525e-23-3.136772953208400862e-23j)
 (3.667293401378815787e+01+0.000000000000000000e+00j)    (-2.154433866696619199e-23-2.575631792482204366e-23j)
 (3.703966335392604492e+01+0.000000000000000000e+00j)    (-2.819202236237572841e-23-1.770140658300477087e-23j)
 (3.740639269406392486e+01+0.000000000000000000e+00j)    (-3.198676847383461707e-23-7.889777651818396879e-24j)
 (3.777312203420180481e+01+0.000000000000000000e+00j)    (-3.240521621853671362e-23+2.728554818560316002e-24j)
 (3.813985137433968475e+01+0.000000000000000000e+00j)    (-2.928102318614508369e-23+1.302306629614252722e-23j)
 (3.850658071447757180e+01+0.000000000000000000e+00j)    (-2.286254112223514841e-23+2.180627225503905229e-23j)
 (3.887331005461545175e+01+0.000000000000000000e+00j)    (-1.381844313370555092e-23+2.798597109534302692e-23j)
 (3.924003939475333169e+01+0.000000000000000000e+00j)    (-3.185288323524939037e-24+3.072575832364532619e-23j)
 (3.960676873489121164e+01+0.000000000000000000e+00j)    (7.741431480497186526e-24+2.958794938437594899e-23j)
 (3.997349807502909869e+01+0.000000000000000000e+00j)    (1.756323820639772263e-23+2.463217088614758660e-23j)
 (4.034022741516697863e+01+0.000000000000000000e+00j)    (2.496434404423610172e-23+1.644730693180056655e-23j)
 (4.070695675530485858e+01+0.000000000000000000e+00j)    (2.890317877285699533e-23+6.103794159894775991e-24j)
 (4.107368609544273852e+01+0.000000000000000000e+00j)    (2.878156517789548222e-23-4.974029852724902413e-24j)
 (4.144041543558061846e+01+0.000000000000000000e+00j)    (2.456263031510068312e-23-1.520189335729782039e-23j)
 (4.180714477571850551e+01+0.000000000000000000e+00j)    (1.681256650888856178e-23-2.306955757880065725e-23j)
 (4.217387411585638546e+01+0.000000000000000000e+00j)    (6.650574391440967995e-24-2.737932913551434133e-23j)
 (4.254060345599426540e+01+0.000000000000000000e+00j)    (-4.394886043017374284e-24-2.744985603790077608e-23j)
 (4.290733279613214535e+01+0.000000000000000000e+00j)    (-1.460890700198920573e-23-2.324850671428484763e-23j)
 (4.327406213627003240e+01+0.000000000000000000e+00j)    (-2.236110322151248930e-23-1.542467760978366450e-23j)
 (4.364079147640791234e+01+0.000000000000000000e+00j)    (-2.638126890373019433e-23-5.231020109909904581e-24j)
 (4.400752081654579229e+01+0.000000000000000000e+00j)    (-2.599061824820677298e-23+5.662068872129158444e-24j)
 (4.437425015668367223e+01+0.000000000000000000e+00j)    (-2.124295999762847264e-23+1.543405858342381692e-23j)
 (4.474097949682155928e+01+0.000000000000000000e+00j)    (-1.294309158854343078e-23+2.242249296556695736e-23j)
