 (2.206896551724138078e+01+0.000000000000000000e+00j)    (-9.128962738377086759e-24+8.648050039596374749e-25j)
 (2.427586206896551602e+01+0.000000000000000000e+00j)    (5.602267244907796990e-24+7.741991713561072533e-24j)
 (2.648275862068965480e+01+0.000000000000000000e+00j)    (-9.392813624597456081e-24-1.092580984122354278e-24j)
 (2.868965517241379359e+01+0.000000000000000000e+00j)    (-1.781689797132006646e-23+1.048802149855078031e-24j)
 (3.089655172413792883e+01+0.000000000000000000e+00j)    (-2.109309863189846328e-23-5.931941958890418926e-24j)
 (3.310344827586207117e+01+0.000000000000000000e+00j)    (-3.821340773292578728e-24+1.077128279538124192e-23j)
 (3.531034482758620641e+01+0.000000000000000000e+00j)    (1.389757513244469304e-23+1.259663083203459706e-24j)
 (3.751724137931034164e+01+0.000000000000000000e+00j)    (-3.685871876753195660e-24-1.085338044544570226e-23j)
 (3.972413793103448398e+01+0.000000000000000000e+00j)    (-1.877294352368852031e-24+1.057338495268410737e-23j)
 (4.193103448275861922e+01+0.000000000000000000e+00j)    (5.337407572790486801e-24-3.710142166493461122e-24j)
 (4.413793103448276156e+01+0.000000000000000000e+00j)    (-2.879483723102508078e-24+3.385668161131521772e-24j)
 (4.634482758620689680e+01+0.000000000000000000e+00j)    (5.049550432709385632e-24+2.020579193641826938e-24j)
 (4.855172413793103203e+01+0.000000000000000000e+00j)    (-7.538818507959431159e-24-5.450428662015490990e-24j)
 (5.075862068965517437e+01+0.000000000000000000e+00j)    (4.213012120598623207e-24+6.398123756145269188e-25j)
 (5.296551724137930961e+01+0.000000000000000000e+00j)    (2.313548797338289932e-24-4.045871830697924008e-24j)
 (5.517241379310344485e+01+0.000000000000000000e+00j)    (7.707355930499369374e-25+5.091190693898074828e-24j)
 (5.737931034482758719e+01+0.000000000000000000e+00j)    (-1.138845929993360218e-24-3.368207718649379583e-24j)
 (5.958620689655172242e+01+0.000000000000000000e+00j)    (-2.152366196624296077e-24+6.158590359368162961e-24j)
 (6.179310344827585766e+01+0.000000000000000000e+00j)    (3.873397180043195517e-24-3.130317727302929436e-24j)
 (6.400000000000000000e+01+0.000000000000000000e+00j)    (-4.781437525122101897e-24+5.620161564591311482e-24j)
 (6.620689655172414234e+01+0.000000000000000000e+00j)    (2.249105462975214151e-24-2.144480563281919346e-24j)
 (6.841379310344827047e+01+0.000000000000000000e+00j)    (-1.473941908044975519e-24+2.139420915169273317e-24j)
 (7.062068965517241281e+01+0.000000000000000000e+00j)    (4.969195080361284775e-24-3.291795874311113481e-24j)
 (7.282758620689655515e+01+0.000000000000000000e+00j)    (-3.019424695688999236e-24+2.445076642047276626e-24j)
 (7.503448275862068328e+01+0.000000000000000000e+00j)    (2.688415886710677447e-24-1.992113935572363830e-24j)
 (7.724137931034482563e+01+0.000000000000000000e+00j)    (-2.347899422303610830e-24+6.018636225538651707e-25j)
 (7.944827586206896797e+01+0.000000000000000000e+00j)    (9.920551876509620390e-25-4.076217319105837545e-25j)
 (8.165517241379309610e+01+0.000000000000000000e+00j)    (-4.044712013036374572e-24-1.821691523168942165e-24j)
 (8.386206896551723844e+01+0.000000000000000000e+00j)    (3.014167885828403414e-24+1.785801026901407657e-24j)
 (8.606896551724138078e+01+0.000000000000000000e+00j)    (-1.689076502982287894e-24-2.851697127022225505e-24j)
 (8.827586206896552312e+01+0.000000000000000000e+00j)    (3.031637975894909746e-24+2.203989130827649577e-24j)
 (9.048275862068965125e+01+0.000000000000000000e+00j)    (-1.632117954889506891e-24+5.808862529493546597e-25j)
