2.065706051873198845e+01   3.031076284573575696e-24
2.360806916426512814e+01   3.500510631832095488e-24
2.655907780979826782e+01   4.473002757643181731e-24
2.951008645533141106e+01   6.141657053673788638e-24
3.246109510086455430e+01   8.876429982859863242e-24
3.541210374639769043e+01   1.450718195565208672e-23
3.836311239193083367e+01   2.398043868233896272e-23
4.131412103746397690e+01   3.488939031650956750e-23
4.426512968299711304e+01   3.751992510650551261e-23
4.721613832853025627e+01   2.692840807088277166e-23
5.016714697406339951e+01   3.016059764366556552e-23
5.311815561959653564e+01   2.459222594788807605e-23
5.606916426512967888e+01   2.624453984879519674e-23
5.902017291066282212e+01   2.232629536121561719e-23
6.197118155619595825e+01   2.141807450772217322e-23
6.492219020172910859e+01   2.125505380529010548e-23
6.787319884726224473e+01   1.866228083941339399e-23
7.082420749279538086e+01   1.724750809272877925e-23
7.377521613832853120e+01   1.751364108887016286e-23
7.672622478386166733e+01   1.711017616174691714e-23
7.967723342939480347e+01   1.563999514377209280e-23
8.262824207492795381e+01   1.422956497235429854e-23
8.557925072046108994e+01   1.362344651683473688e-23
8.853025936599422607e+01   1.342922637580004629e-23
9.148126801152737642e+01   1.295090347211013090e-23
9.443227665706051255e+01   1.208236799103367169e-23
9.738328530259364868e+01   1.115845420722869850e-23
1.003342939481267990e+02   1.052797863324675347e-23
1.032853025936599352e+02   1.029443665775391612e-23
1.062363112391930713e+02   1.019360072200906383e-23
1.091873198847262216e+02   9.950349470579765358e-24
1.121383285302593578e+02   9.496326676817471352e-24
1.150893371757924939e+02   8.955700735388933512e-24
1.180403458213256442e+02   8.503116108718318998e-24
1.209913544668587804e+02   8.240205324435468895e-24
1.239423631123919165e+02   8.144338498784757530e-24
1.268933717579250668e+02   8.077383209508993828e-24
1.298443804034582172e+02   7.922382088127480614e-24
1.327953890489913533e+02   7.646989833075438981e-24
1.357463976945244895e+02   7.306644174137212979e-24
1.386974063400576256e+02   6.999160669354386197e-24
1.416484149855907617e+02   6.798492373947073353e-24
1.445994236311238978e+02   6.718306240475202508e-24
1.475504322766570624e+02   6.681474155835018960e-24
1.505014409221901985e+02   6.620404519684625192e-24
1.534524495677233347e+02   6.480089293420192315e-24
1.564034582132564708e+02   6.276231287088958945e-24
1.593544668587896069e+02   6.055254484181071961e-24
1.623054755043227431e+02   5.875771650290696035e-24
1.652564841498559076e+02   5.779022148063091147e-24
1.682074927953890437e+02   5.746292707652500051e-24
1.711585014409221799e+02   5.732664378658788259e-24
1.741095100864553160e+02   5.685155309353886134e-24
1.770605187319884521e+02   5.587540955970594925e-24
1.800115273775215883e+02   5.439056983395977589e-24
1.829625360230547528e+02   5.289036612683480192e-24
1.859135446685878890e+02   5.170112868339891286e-24
1.888645533141210251e+02   5.108020472611880730e-24
1.918155619596541612e+02   5.094312841587172076e-24
1.947665706051872974e+02   5.093103223021805348e-24
1.977175792507204619e+02   5.074389421150171659e-24
2.006685878962535980e+02   5.013966458884330443e-24
2.036195965417867342e+02   4.921051963636463360e-24
2.065706051873198703e+02   4.812126823440222193e-24
2.095216138328530064e+02   4.729249045402469227e-24
2.124726224783861426e+02   4.679506928588950388e-24
2.154236311239193071e+02   4.672158123800726501e-24
2.183746397694524433e+02   4.680304031802059342e-24
2.213256484149855794e+02   4.676839794119950360e-24
2.242766570605187155e+02   4.644534103376365231e-24
2.272276657060518517e+02   4.580130556169458846e-24
2.301786743515849878e+02   4.502393296314137641e-24
2.331296829971181523e+02   4.429886533597914540e-24
2.360806916426512885e+02   4.389221688916296715e-24
2.390317002881844246e+02   4.372348072261076951e-24
2.419827089337175607e+02   4.381456281319150504e-24
2.449337175792506969e+02   4.383906751059680691e-24
2.478847262247838330e+02   4.371109164145983670e-24
2.508357348703169976e+02   4.330769931583217549e-24
2.537867435158501337e+02   4.272971632273567683e-24
2.567377521613832414e+02   4.213493498187870458e-24
2.596887608069164344e+02   4.165813607748875435e-24
2.626397694524495705e+02   4.146889364913834031e-24
2.655907780979827066e+02   4.143410922257618580e-24
2.685417867435158428e+02   4.154022362809395559e-24
2.714927953890489789e+02   4.147330962232208783e-24
2.744438040345821150e+02   4.128310030865004487e-24
2.773948126801152512e+02   4.082920115953008485e-24
2.803458213256483873e+02   4.032655501158535465e-24
2.832968299711815234e+02   3.984398736561038693e-24
2.862478386167146596e+02   3.954787237676878525e-24
2.891988472622477957e+02   3.943970708206814414e-24
2.921498559077809887e+02   3.945456358545269088e-24
2.951008645533141248e+02   3.948200175934856837e-24
2.980518731988472609e+02   3.935299084196451450e-24
3.010028818443803971e+02   3.909789287573161846e-24
3.039538904899135332e+02   3.864377986353404440e-24
3.069048991354466693e+02   3.822594488440468306e-24
3.098559077809798055e+02   3.782427506187169053e-24
3.128069164265129416e+02   3.762356042251124489e-24
