 (2.065706051873198845e+01+0.000000000000000000e+00j)    (-2.911410316970972865e-25-8.328060910437020358e-25j)
 (2.360806916426512814e+01+0.000000000000000000e+00j)    (1.764037941506340610e-25-1.003476606040152684e-24j)
 (2.655907780979826782e+01+0.000000000000000000e+00j)    (8.584510067315915113e-25-9.788026729724813901e-25j)
 (2.951008645533141106e+01+0.000000000000000000e+00j)    (1.716115287529555819e-24-5.004615647838869220e-25j)
 (3.246109510086455430e+01+0.000000000000000000e+00j)    (2.484931973291297636e-24+7.071315390561535466e-25j)
 (3.541210374639769043e+01+0.000000000000000000e+00j)    (3.268680258422526882e-24+2.673029146299641105e-24j)
 (3.836311239193083367e+01+0.000000000000000000e+00j)    (5.355064589197444029e-24+4.476678053825164251e-24j)
 (4.131412103746397690e+01+0.000000000000000000e+00j)    (9.641279903478937548e-24+3.188871210360997218e-24j)
 (4.426512968299711304e+01+0.000000000000000000e+00j)    (9.481406117541844406e-24-5.418723707032297158e-24j)
 (4.721613832853025627e+01+0.000000000000000000e+00j)    (-4.535552891057960786e-24-6.392200481885224138e-24j)
 (5.016714697406339951e+01+0.000000000000000000e+00j)    (-1.028970715204444845e-24+8.718075505189091814e-24j)
 (5.311815561959653564e+01+0.000000000000000000e+00j)    (4.409685881523972094e-24-5.638216879266857045e-24j)
 (5.606916426512967888e+01+0.000000000000000000e+00j)    (-5.271400089832031293e-24+5.528401823579231165e-24j)
 (5.902017291066282212e+01+0.000000000000000000e+00j)    (3.310434274804210676e-24-5.591891718248941919e-24j)
 (6.197118155619595825e+01+0.000000000000000000e+00j)    (-1.394718898237545708e-24+6.075954833934433855e-24j)
 (6.492219020172910859e+01+0.000000000000000000e+00j)    (-2.539930307737470622e-24-5.641088620806267443e-24j)
 (6.787319884726224473e+01+0.000000000000000000e+00j)    (5.081721925177282970e-24+1.918679182701482294e-24j)
 (7.082420749279538086e+01+0.000000000000000000e+00j)    (-4.518943535605735984e-24+2.186414541505912553e-24j)
 (7.377521613832853120e+01+0.000000000000000000e+00j)    (7.591658819111665206e-25-5.040699256866788159e-24j)
 (7.672622478386166733e+01+0.000000000000000000e+00j)    (4.156368474650023896e-24+2.743379665749301996e-24j)
 (7.967723342939480347e+01+0.000000000000000000e+00j)    (-3.700119148932618966e-24+2.651725327378333870e-24j)
 (8.262824207492795381e+01+0.000000000000000000e+00j)    (-1.092071475382743418e-24-3.995107122161524778e-24j)
 (8.557925072046108994e+01+0.000000000000000000e+00j)    (3.960916272197342881e-24+1.855676217832135727e-25j)
 (8.853025936599422607e+01+0.000000000000000000e+00j)    (-1.043842340849219545e-24+3.766771752874614166e-24j)
 (9.148126801152737642e+01+0.000000000000000000e+00j)    (-3.443163574038637455e-24-1.534218259053148985e-24j)
 (9.443227665706051255e+01+0.000000000000000000e+00j)    (1.793053192671126316e-24-3.025264387609681597e-24j)
 (9.738328530259364868e+01+0.000000000000000000e+00j)    (2.582917999679853646e-24+1.968937835303296073e-24j)
 (1.003342939481267990e+02+0.000000000000000000e+00j)    (-2.123406672738352746e-24+2.209301414081212558e-24j)
 (1.032853025936599352e+02+0.000000000000000000e+00j)    (-1.978556771941688249e-24-2.250158160419388442e-24j)
 (1.062363112391930713e+02+0.000000000000000000e+00j)    (2.293327593145362725e-24-1.882426144474899440e-24j)
 (1.091873198847262216e+02+0.000000000000000000e+00j)    (1.855071045510110555e-24+2.224067280689420947e-24j)
 (1.121383285302593578e+02+0.000000000000000000e+00j)    (-2.074205619234840512e-24+1.826869031679197905e-24j)
 (1.150893371757924939e+02+0.000000000000000000e+00j)    (-1.772282099818209126e-24-1.911463026964981053e-24j)
 (1.180403458213256442e+02+0.000000000000000000e+00j)    (1.785250985014527835e-24-1.714105041143463888e-24j)
 (1.209913544668587804e+02+0.000000000000000000e+00j)    (1.699219239949099049e-24+1.692633399717692608e-24j)
 (1.239423631123919165e+02+0.000000000000000000e+00j)    (-1.594020313954428163e-24+1.754532849300261973e-24j)
 (1.268933717579250668e+02+0.000000000000000000e+00j)    (-1.855967796049639021e-24-1.443141143519764591e-24j)
 (1.298443804034582172e+02+0.000000000000000000e+00j)    (1.226551377865353912e-24-1.952626037731039307e-24j)
 (1.327953890489913533e+02+0.000000000000000000e+00j)    (2.000164666074000440e-24+9.763601499065104986e-25j)
 (1.357463976945244895e+02+0.000000000000000000e+00j)    (-7.315189715576515831e-25+1.996912563821628614e-24j)
 (1.386974063400576256e+02+0.000000000000000000e+00j)    (-1.969885569937576445e-24-5.193057598893333711e-25j)
 (1.416484149855907617e+02+0.000000000000000000e+00j)    (3.263314361485883715e-25-1.951685339606738620e-24j)
 (1.445994236311238978e+02+0.000000000000000000e+00j)    (1.951558110464642979e-24+1.231571374630297118e-25j)
 (1.475504322766570624e+02+0.000000000000000000e+00j)    (1.166134048449650143e-25+1.941220432755121264e-24j)
 (1.505014409221901985e+02+0.000000000000000000e+00j)    (-1.888042090609572002e-24+3.852448579545165201e-25j)
 (1.534524495677233347e+02+0.000000000000000000e+00j)    (-6.495230404912389520e-25-1.770737147614918729e-24j)
 (1.564034582132564708e+02+0.000000000000000000e+00j)    (1.601754363356280039e-24-8.783330872278715913e-25j)
 (1.593544668587896069e+02+0.000000000000000000e+00j)    (1.057224840424269458e-24+1.410145653661278222e-24j)
 (1.623054755043227431e+02+0.000000000000000000e+00j)    (-1.218806312242545100e-24+1.199721856838706444e-24j)
 (1.652564841498559076e+02+0.000000000000000000e+00j)    (-1.328786664149820178e-24-1.031320068120482604e-24j)
 (1.682074927953890437e+02+0.000000000000000000e+00j)    (8.250157133914608187e-25-1.454884026120017641e-24j)
 (1.711585014409221799e+02+0.000000000000000000e+00j)    (1.563060150615894607e-24+5.838907526762203089e-25j)
 (1.741095100864553160e+02+0.000000000000000000e+00j)    (-3.064142557573693019e-25+1.626112272882915969e-24j)
 (1.770605187319884521e+02+0.000000000000000000e+00j)    (-1.626248917134221836e-24-1.499561716659315388e-26j)
 (1.800115273775215883e+02+0.000000000000000000e+00j)    (-2.602165852138375475e-25-1.561567548340814020e-24j)
 (1.829625360230547528e+02+0.000000000000000000e+00j)    (1.454837100524576900e-24-5.032980402972015008e-25j)
 (1.859135446685878890e+02+0.000000000000000000e+00j)    (7.122183681972987115e-25+1.325605770409540840e-24j)
 (1.888645533141210251e+02+0.000000000000000000e+00j)    (-1.179775453979117687e-24+9.047374181542690117e-25j)
 (1.918155619596541612e+02+0.000000000000000000e+00j)    (-1.085751153589623017e-24-1.009810240217858612e-24j)
 (1.947665706051872974e+02+0.000000000000000000e+00j)    (7.993059126611562270e-25-1.248454400924930525e-24j)
 (1.977175792507204619e+02+0.000000000000000000e+00j)    (1.371382536562405239e-24+5.483785186544783690e-25j)
 (2.006685878962535980e+02+0.000000000000000000e+00j)    (-2.701191095251720223e-25+1.434156215401100166e-24j)
 (2.036195965417867342e+02+0.000000000000000000e+00j)    (-1.432304176722228180e-24+8.392962989575818551e-27j)
 (2.065706051873198703e+02+0.000000000000000000e+00j)    (-2.664784472911316725e-25-1.375041531625305562e-24j)
