time,H1,L1
1420878138.4978228,-8.981224848348157e-23,1.0292106163738616e-22
1420878138.498067,2.914391621824614e-22,4.778552784458565e-23
1420878138.498311,-1.9671359274313363e-22,7.695115396116487e-23
1420878138.4985552,-1.862825384076904e-22,-1.8750998247382523e-22
1420878138.4987993,-9.165758510095495e-23,-4.184054065811634e-23
1420878138.4990435,-3.9616724070569533e-22,-1.4171067616160425e-22
1420878138.4992876,1.7775976220708562e-22,3.395960072471452e-22
1420878138.4995317,-5.0523458840317607e-23,1.3433371509413747e-22
1420878138.499776,-2.6202543516743234e-22,8.833877692422774e-23
1420878138.50002,-2.6435833463875098e-22,4.2144769242590176e-22
1420878138.5002642,3.1797396455038687e-22,-3.7476589884103436e-22
1420878138.5005083,-2.157792771735892e-22,2.1499987759963326e-22
1420878138.5007524,-2.2436940695529735e-22,-3.981819052351708e-23
1420878138.5009966,2.623848793161741e-22,3.252830398398943e-22
1420878138.5012407,-9.321720281077096e-23,9.488629776038336e-23
1420878138.5014849,8.363190172638225e-23,-1.9967147821094257e-23
1420878138.501729,1.4480435132722188e-22,1.604394713480874e-22
1420878138.5019732,-6.119438991688616e-23,3.3335678632999706e-22
1420878138.5022173,-3.750289433264994e-22,-3.769432805182189e-22
1420878138.5024614,1.3933657209990536e-22,8.159297461981133e-23
1420878138.5027056,-4.051470256451496e-23,-1.1437454289942203e-22
1420878138.5029497,-2.1694280931484864e-22,-4.5343368418220343e-23
1420878138.5031939,2.2981316905788954e-22,3.5754603418238697e-22
1420878138.503438,1.5891337364106333e-22,-3.4234658461633512e-22
1420878138.5036821,-3.017441713834615e-22,2.300301073259136e-22
1420878138.5039263,-1.935405011010435e-23,-1.928575702683347e-22
1420878138.5041704,7.646634683226994e-23,-2.1439005428008269e-23
1420878138.5044146,-1.5896117626993164e-22,-3.827089248578317e-23
1420878138.5046587,-1.4087081285061393e-22,2.7464330848456526e-22
1420878138.5049028,-4.406836468228934e-24,-1.2641588398584077e-22
1420878138.505147,-7.940598969739135e-23,-6.663390487400256e-23
1420878138.5053911,-1.9111345787967877e-23,-4.012716588831888e-22
1420878138.5056353,-4.349844209905195e-22,1.3578205087448402e-22
1420878138.5058794,4.299884278158014e-22,2.77341625442593e-22
1420878138.5061235,1.974552239541978e-22,2.049873148413092e-22
1420878138.5063677,1.1638395216451008e-22,-7.743238424200647e-23
1420878138.5066118,7.237287977711077e-24,-5.0954216955934754e-23
1420878138.506856,9.43418788802501e-23,-2.0054899979563377e-22
1420878138.5071,6.315898037283657e-23,4.554214560697279e-22
1420878138.5073442,6.377595305605502e-22,-2.812133520122393e-22
1420878138.5075884,-2.7878319291254584e-22,-3.33652528414803e-23
1420878138.5078325,1.6419611665341337e-22,2.271477471989543e-22
1420878138.5080767,-1.5693669378980555e-22,-2.4302152344987225e-22
1420878138.5083208,3.9880525852298244e-22,-2.0471405904549357e-22
1420878138.508565,-2.7530882719486296e-22,1.9558273969537777e-22
1420878138.508809,1.4618090647372077e-22,-1.6320207059025913e-22
1420878138.5090532,-4.696502503379662e-22,6.745411984167823e-23
1420878138.5092974,-1.206289673288406e-22,-1.5910251951579449e-22
1420878138.5095415,2.3753804131414773e-22,-4.0214790612497923e-23
1420878138.5097857,-3.162460241125562e-23,-1.3577285844121766e-22
1420878138.5100298,8.987952641023348e-23,1.9537228907047837e-22
1420878138.510274,2.5912594827959207e-22,-6.835434683198397e-22
1420878138.510518,2.8476122932216226e-22,3.2388354238697937e-22
1420878138.5107622,2.8403890105862785e-23,-4.843620952275578e-22
1420878138.5110064,7.131825373521524e-23,-9.269955902369215e-23
1420878138.5112505,1.7176466832569774e-22,1.608423258178064e-22
1420878138.5114946,1.105675923680065e-22,-1.3678417219796638e-22
1420878138.5117388,3.3946749541958193e-22,3.052865118578411e-23
1420878138.511983,-2.0752801257786656e-22,-1.6347203864579437e-22
1420878138.512227,3.5886585028689853e-22,-1.4371593197981255e-22
1420878138.5124712,-1.1150588697678164e-22,9.621148089828678e-23
1420878138.5127153,-3.710907259934299e-23,-1.4700367072303905e-22
1420878138.5129595,3.552801156944091e-22,-1.6005742532481936e-22
1420878138.5132036,3.0307538367896285e-23,-1.9800097669407428e-23
1420878138.5134478,-2.1381768067493337e-23,1.6817773321222204e-23
1420878138.513692,2.8377431343520735e-22,1.612062821914713e-22
1420878138.513936,8.712961748360877e-24,1.2497367459304853e-22
1420878138.5141802,-4.5373661465686993e-23,6.752620540051102e-23
1420878138.5144243,5.425061505572742e-22,3.8659194296815167e-22
1420878138.5146685,-3.781128974256476e-22,1.741367103911212e-22
1420878138.5149126,-1.426033144961642e-22,-9.41680964257581e-23
1420878138.5151567,2.3529783922791524e-23,8.593955210343349e-23
1420878138.515401,-1.0892874941044365e-22,3.5122308496398655e-22
1420878138.515645,-1.2873395587146236e-23,-7.800168593801088e-24
1420878138.5158892,2.007390441713178e-22,-2.099286135052196e-22
1420878138.5161333,-2.3736120020139565e-22,1.5519389465641523e-22
1420878138.5163774,5.75097848576987e-22,-1.4486810013282236e-22
1420878138.5166216,-3.308564177973143e-22,3.6673444974878374e-22
1420878138.5168657,3.529579424331896e-22,1.2269921522882735e-23
1420878138.5171099,2.6774475921203713e-22,4.200736410980586e-23
1420878138.517354,-2.6401529287315484e-22,1.4306382684941784e-22
1420878138.5175982,5.1561073548272796e-23,-1.7653266649392222e-23
1420878138.5178423,8.873372171396637e-23,1.75008983918501e-22
1420878138.5180864,-4.652414797498849e-23,-1.829136762559778e-22
1420878138.5183306,1.0313345638450556e-22,1.8944064847731843e-22
1420878138.5185747,-1.1295070676489204e-22,1.0298168796912223e-22
1420878138.5188189,4.0610162216584533e-22,2.2511045795110946e-22
1420878138.519063,-5.0126744468672194e-23,-2.523242484310515e-22
1420878138.5193071,-1.2002727347271823e-22,3.6259248144315916e-22
1420878138.5195513,8.367715557540281e-23,-2.3502553837164766e-22
1420878138.5197954,2.015267812098314e-22,7.056231442098765e-23
1420878138.5200396,-8.688750354961773e-24,1.951187058370579e-22
1420878138.5202837,-1.338727138444665e-22,1.084084057362016e-22
1420878138.5205278,-5.356884984388891e-22,3.727286971450335e-23
1420878138.520772,6.755697313139357e-23,8.467545613919017e-23
1420878138.5210161,-4.31255475463128e-22,-4.964071910590676e-23
1420878138.5212603,8.97796271683971e-23,-1.168803242511277e-22
1420878138.5215044,-2.281204174367424e-22,4.1950247009244437e-22
1420878138.5217485,-9.607224947104406e-23,-1.437528301040572e-22
1420878138.5219927,3.0766744845681026e-22,1.0980944072752706e-22
1420878138.5222368,-7.302322250682935e-22,-1.2161093268182105e-22
1420878138.522481,2.6436918035511366e-22,1.3556690762289204e-22
1420878138.522725,-1.2820950796961497e-22,3.6887391572631966e-23
1420878138.5229692,1.8592482537508193e-23,1.7783545317382127e-23
1420878138.5232134,4.7120898506907966e-23,-1.891739559004638e-22
1420878138.5234575,1.628936961215998e-23,1.0396890466586239e-22
1420878138.5237017,5.755479806718799e-23,-1.9768565286013007e-22
1420878138.5239458,-6.332159582016717e-23,3.1604677776732256e-22
1420878138.52419,-1.5006252095214506e-22,2.4007396278332763e-22
1420878138.524434,2.9656205198192287e-22,1.164943588176223e-22
1420878138.5246782,-1.6097127436519233e-22,-2.781108837214489e-22
1420878138.5249224,-1.8517589707227613e-23,1.1578074469708723e-22
1420878138.5251665,-1.0493400405634199e-23,-3.1514341884146187e-23
1420878138.5254107,7.121934600273454e-23,-8.072501526265691e-23
1420878138.5256548,-1.490919865239341e-23,4.671106807790638e-23
1420878138.525899,4.1676533845280836e-23,2.9938225250392865e-22
1420878138.526143,-2.3571692305173443e-22,-1.6906921452723808e-22
1420878138.5263872,5.223080006950107e-22,-2.0537734926951528e-23
1420878138.5266314,-7.371693010299369e-23,-2.878914626471079e-22
1420878138.5268755,2.5127693955333622e-23,2.3223284224720916e-22
1420878138.5271196,-1.7756291667747438e-22,7.417536846905299e-23
1420878138.5273638,4.8669307919302067e-23,-1.8830823945103106e-23
1420878138.527608,7.428606089762873e-23,-6.353405957512723e-23
1420878138.527852,-2.221040328878773e-22,-4.1507136221222574e-22
1420878138.5280962,-3.5260221676730573e-22,2.197704300621448e-22
1420878138.5283403,-2.4211911829906905e-22,3.30855911654036e-22
1420878138.5285845,-6.151424322591757e-23,-2.574956999620715e-22
1420878138.5288286,-1.0110556331407806e-22,1.0172507807565285e-22
1420878138.5290728,1.102170574746874e-22,-2.662841139172026e-22
1420878138.529317,3.68294157856068e-22,-5.570171235341945e-23
1420878138.529561,2.190849189619725e-22,-3.4930892252287836e-22
1420878138.5298052,-3.4026670743980217e-22,1.0036920760795263e-22
1420878138.5300493,4.281134456236639e-23,-3.6449139082221955e-22
1420878138.5302935,2.7362566178140375e-23,-2.6005372029608257e-22
1420878138.5305376,1.71557843574368e-22,2.0332518005018025e-22
1420878138.5307817,-1.8296399471902004e-22,-4.506257367455685e-22
1420878138.531026,1.5269999054134864e-23,1.1424121208933565e-22
1420878138.53127,-4.610633694126218e-23,-2.4991618198518956e-22
1420878138.5315142,-2.9321206762001513e-22,-1.8761012996539778e-22
1420878138.5317583,-1.722470555916794e-22,-7.697711353936145e-23
1420878138.5320024,-3.135140995910252e-23,-3.1397852055197007e-22
1420878138.5322466,-1.1158400934098389e-22,3.9906558495666847e-22
1420878138.5324907,1.8432191371910168e-22,-6.958618589797693e-22
1420878138.5327349,2.2164694169072022e-23,-1.0356244691590314e-22
1420878138.532979,-1.8380624467290474e-22,-1.0707649444596955e-22
1420878138.5332232,1.2483062583070137e-22,-1.9269427876176155e-22
1420878138.5334673,2.811621515685188e-22,2.2774741347361904e-22
1420878138.5337114,-5.779936641405974e-22,4.913014756441761e-23
1420878138.5339556,1.0401136833084078e-23,-3.358100088132418e-22
1420878138.5341997,-4.065328668992545e-22,-2.2111257246918745e-22
1420878138.5344439,-2.8252567138833836e-23,-8.820849189716327e-23
1420878138.534688,8.16039488931277e-23,2.1631292736717504e-23
1420878138.5349321,-1.0232240813539392e-24,-3.6043805726297185e-22
1420878138.5351763,-1.2204330329066322e-22,2.9387349430154084e-23
1420878138.5354204,4.0800021270177207e-23,-6.392134389583123e-22
1420878138.5356646,-7.37632872301763e-23,-4.1923127337626686e-24
1420878138.5359087,-1.9736914880335386e-22,-6.795334034849946e-23
1420878138.5361528,-1.676547691250754e-22,7.657099556455013e-23
1420878138.536397,-1.7286689226137495e-22,-2.3849119100384697e-22
1420878138.5366411,3.965306888889686e-22,-1.223403069058016e-22
1420878138.5368853,-4.236742587455975e-22,2.026443121347261e-22
1420878138.5371294,1.1218906726657895e-22,7.42812139285743e-23
1420878138.5373735,3.740142789056369e-23,-2.4117339013751577e-22
1420878138.5376177,-1.6710078546289152e-22,6.16550211508376e-23
1420878138.5378618,4.699205749928894e-23,-4.502629972722094e-22
1420878138.538106,7.65902093732678e-24,4.471683242483373e-22
1420878138.53835,-1.7985262923155087e-22,-2.523252680964193e-22
1420878138.5385942,-9.478579107902131e-23,2.24682977246214e-22
1420878138.5388384,-1.6665016828610682e-22,-2.168375324706727e-22
1420878138.5390825,1.682496910887147e-22,-1.6963568445727016e-22
1420878138.5393267,-1.0767908428124572e-23,1.9377450249576593e-22
1420878138.5395708,2.9476190493383865e-22,-1.2376856210327886e-22
1420878138.539815,-4.0745761902249935e-22,4.716461412708283e-22
1420878138.540059,2.9090694840193016e-22,-1.2982564777579975e-22
1420878138.5403032,-3.930228023453068e-22,3.541172931527153e-22
1420878138.5405474,3.811887398624289e-22,-9.451172112141208e-23
1420878138.5407915,-1.917718087011481e-23,1.0413911431896702e-22
1420878138.5410357,8.458083629591515e-23,8.723741077373896e-23
1420878138.5412798,-3.830928238313919e-22,3.2742394002506094e-22
1420878138.541524,2.362397714220246e-22,-2.4792041738212607e-22
1420878138.541768,-9.490233251992652e-23,1.2084547627340146e-22
1420878138.5420122,2.58592629053616e-22,2.329894685666165e-22
1420878138.5422564,-1.5641304920813592e-22,-3.8364793775588543e-22
1420878138.5425005,2.771352742347946e-22,2.566898855713188e-22
1420878138.5427446,1.260434129887815e-22,-5.217224870473502e-22
1420878138.5429888,1.887485302569676e-22,-5.916928981256302e-25
1420878138.543233,-1.692342534527398e-23,1.945020017785656e-22
1420878138.543477,3.1508281707066166e-22,-3.5607595985233087e-22
1420878138.5437212,-3.0742228254775382e-22,1.342535030576701e-22
1420878138.5439653,5.278967747878717e-22,-8.358239279786844e-23
1420878138.5442095,-2.938169934119139e-22,9.935064979174091e-23
1420878138.5444536,-1.6642496067353592e-22,-1.0004375277340447e-22
1420878138.5446978,-8.582180532832206e-23,-2.656355132865344e-23
1420878138.544942,2.894178421851552e-22,-1.6072184891434756e-23
1420878138.545186,1.8977195781261756e-22,-2.1907216901670805e-22
1420878138.5454302,-1.1017995556064342e-23,-1.1554582779535204e-22
1420878138.5456743,1.5109700065919918e-22,2.0037410002159585e-22
1420878138.5459185,1.5127296666236389e-22,-1.7864286614185282e-22
1420878138.5461626,7.702405471867123e-23,2.261598068159267e-22
1420878138.5464067,-1.5061312511903226e-23,-2.689399492233985e-23
1420878138.546651,3.044741573342816e-22,-2.1123196764610281e-22
1420878138.546895,-1.3896597143411157e-22,3.854576172135645e-22
1420878138.5471392,3.3028222695366116e-22,3.45688629381327e-23
1420878138.5473833,4.194048965118778e-22,1.6072734306724584e-22
1420878138.5476274,-1.0295597037692252e-22,-2.6635585167773673e-22
1420878138.5478716,2.1967195375074805e-22,2.0120190955420732e-22
1420878138.5481157,-6.938646918977764e-23,1.1566487879461545e-22
1420878138.5483599,5.101509720181719e-23,2.9606474183291997e-22
1420878138.548604,2.737592826080188e-22,2.8870053974281735e-22
1420878138.5488482,-6.416271748457362e-23,2.1234026741416e-22
1420878138.5490923,2.84769960945878e-22,2.3925718074640465e-22
1420878138.5493364,1.1940954650927284e-22,2.713135786899458e-22
1420878138.5495806,2.1892427863631277e-22,-5.760046110823496e-22
1420878138.5498247,-2.671740936403397e-23,4.95867420209854e-22
1420878138.5500689,-3.176627844219317e-23,-6.936106715279916e-23
1420878138.550313,2.2607665691312237e-22,-1.4130614319887072e-22
1420878138.5505571,-1.612214440935217e-22,1.0582925136301118e-22
1420878138.5508013,-1.6964509399897485e-22,-5.1828355197054196e-23
1420878138.5510454,-1.0539497179381987e-22,4.362846747871434e-22
1420878138.5512896,-4.678312504126699e-22,1.1759818548926928e-22
1420878138.5515337,1.513794283995517e-22,-1.3332671418443213e-22
1420878138.5517778,-1.8336534313493161e-22,5.407252394311264e-22
1420878138.552022,-2.437422503609686e-22,5.597677023287385e-22
1420878138.5522661,8.547867676272651e-23,6.039864711839568e-23
1420878138.5525103,-1.0350362910219639e-22,-2.125383824616741e-22
1420878138.5527544,7.951749415577245e-23,2.26217654007896e-22
1420878138.5529985,-1.098124169683468e-22,6.442261781305525e-22
1420878138.5532427,-1.9861896437685948e-22,-1.6804705175366598e-22
1420878138.5534868,2.0199301322169387e-22,3.7202523295535094e-22
1420878138.553731,-4.576464047865993e-22,1.4422486615151982e-22
1420878138.553975,2.181736756321046e-22,-4.2521000367750385e-23
1420878138.5542192,-3.733014032993982e-22,2.9824405333740414e-22
1420878138.5544634,2.4987957179696376e-22,2.4279587159083813e-22
1420878138.5547075,-2.6682097850604966e-22,5.1414412912466006e-23
1420878138.5549517,-7.501206175448479e-23,6.018494164006089e-23
1420878138.5551958,-3.7939055914813946e-22,-1.6316777380349298e-22
1420878138.55544,-2.0561725874794067e-23,-6.502490898004779e-23
1420878138.555684,1.1283304949174844e-22,2.579176333987968e-22
1420878138.5559282,-3.41038488471654e-22,2.0611945220866434e-23
1420878138.5561724,-1.8161461898626444e-22,-2.1299899842917915e-22
1420878138.5564165,1.9873675937434071e-22,3.97262954025988e-22
1420878138.5566607,1.0604502778722604e-22,1.6634496052181728e-23
1420878138.5569048,-3.252915943029428e-22,-3.6389591036931014e-22
1420878138.557149,-1.072699342934946e-22,7.943191325631095e-23
1420878138.557393,-1.5281614018749561e-22,-2.17400083908367e-22
1420878138.5576372,3.034379463363812e-22,3.5484967990243844e-22
1420878138.5578814,-1.069877165178726e-22,-4.417388753954626e-22
1420878138.5581255,-1.7389263543608801e-22,4.318490259937157e-22
1420878138.5583696,-1.8538735831955307e-23,-1.3943471752452892e-22
1420878138.5586138,1.0286134656341506e-22,4.3000344565317325e-23
1420878138.558858,3.506302808319737e-22,3.243849572212118e-22
1420878138.559102,-1.8595465840497762e-22,-6.516698691407332e-23
1420878138.5593462,-2.0167839482327314e-22,-1.165019181111936e-22
1420878138.5595903,4.1303867708479392e-22,4.178739130313807e-23
1420878138.5598345,1.0978553899311403e-22,1.1594976900717825e-22
1420878138.5600786,2.222863351498535e-22,-3.612401033020508e-22
1420878138.5603228,1.583873183464297e-22,1.253311770312656e-22
1420878138.560567,-4.337291911530581e-23,-3.0560094374983157e-22
1420878138.560811,8.046569928556755e-23,4.206179275666701e-23
1420878138.5610552,-2.2611756838140067e-22,1.6361316113560786e-22
1420878138.5612993,1.5626902652654414e-22,-3.808077588343553e-22
1420878138.5615435,2.8107598760517975e-22,-2.2417287149513346e-22
1420878138.5617876,-2.1552208903561286e-22,4.24735586590378e-22
1420878138.5620317,4.630956819602747e-22,-3.915664357218143e-23
1420878138.562276,-2.8093788870826828e-22,-7.183625425397088e-23
1420878138.56252,2.1369187581407176e-22,-1.9759280935596184e-22
1420878138.5627642,1.5140113559120759e-22,3.5501405744582127e-22
1420878138.5630083,-1.289871866244009e-22,2.7372821989858825e-22
1420878138.5632524,-6.69041220200013e-23,9.307412006331296e-23
1420878138.5634966,1.2300302039683108e-22,-1.5753376686994847e-22
1420878138.5637407,-7.827954273768316e-23,2.816327550603337e-22
1420878138.5639849,4.5019212651730445e-22,-3.2978884216471743e-22
1420878138.564229,-1.2514004967497637e-23,2.5376630023614825e-22
1420878138.5644732,-1.6344796691643565e-22,7.020257413879198e-25
1420878138.5647173,1.1892755702881064e-22,-1.7427365009659176e-22
1420878138.5649614,5.515173894117402e-23,-4.5660997682826794e-23
1420878138.5652056,-1.2346195969349752e-23,-2.991804709602023e-22
1420878138.5654497,3.6430435641085075e-22,1.6557550730766418e-23
1420878138.5656939,-1.1046058686870477e-22,-5.681365209106689e-22
1420878138.565938,-5.898953206617832e-24,1.9549347604494922e-22
1420878138.5661821,4.915372005015121e-23,-6.262720862414136e-22
1420878138.5664263,6.330849866691678e-22,4.757661439810926e-22
1420878138.5666704,-6.533813305551426e-22,-5.408258980486869e-22
1420878138.5669146,4.732073583271361e-22,2.96469727733999e-22
1420878138.5671587,8.044063675175255e-24,-1.5807107505073206e-22
1420878138.5674028,-2.845465283629402e-22,-2.370160172958956e-22
1420878138.567647,-1.4591646395274768e-22,-1.149616323179246e-23
1420878138.5678911,3.0456807730589904e-22,-4.0861113167992035e-22
1420878138.5681353,2.6219401889919927e-22,2.5506951582748035e-23
1420878138.5683794,2.329721115776745e-22,-2.0643331669935553e-22
1420878138.5686235,-2.8143187727123195e-22,-2.3236082764237225e-22
1420878138.5688677,5.390911539440501e-22,-1.1369671214380456e-22
1420878138.5691118,-1.3699566389447688e-22,-2.0784991731991004e-22
1420878138.569356,2.735199014932739e-22,-3.251089714275755e-22
1420878138.5696,-2.0770010238768495e-22,-7.618182899162321e-23
1420878138.5698442,1.2701374422221373e-22,-1.9683235882602823e-22
1420878138.5700884,-3.612414944402811e-22,5.359048901077957e-22
1420878138.5703325,5.790432042376353e-22,-3.939682150348578e-22
1420878138.5705767,-8.348618977431197e-23,-3.7545140048591987e-22
1420878138.5708208,-1.1442330878196966e-22,8.276352874612181e-23
1420878138.571065,1.3753061685488712e-22,2.7688547466484306e-22
1420878138.571309,-2.3337979949053834e-22,-2.5497493570259626e-22
1420878138.5715532,3.1243239178263676e-24,-9.362406450996406e-23
1420878138.5717974,1.530152603066156e-22,2.648177833542805e-22
1420878138.5720415,7.466882003913315e-23,-1.0092583493719736e-22
1420878138.5722857,1.8645384934697524e-23,1.1540519636191834e-24
1420878138.5725298,-3.9336020990255373e-23,6.319381555313124e-23
1420878138.572774,1.1165801607366573e-22,-1.4504823308301386e-22
1420878138.573018,-8.32791106241325e-23,-2.1188042961677354e-23
1420878138.5732622,-5.047888522344282e-23,7.840814438168134e-23
1420878138.5735064,6.114183674166341e-23,-1.171579227914909e-22
1420878138.5737505,-5.2735862874567445e-22,3.882228808171738e-23
1420878138.5739946,-3.6263715241751304e-23,5.666664460968683e-23
1420878138.5742388,-4.862865928161423e-23,-4.782280557806201e-23
1420878138.574483,-1.2605020869951827e-22,-4.2899134109961635e-22
1420878138.574727,-2.9285115865791673e-22,2.198345456460479e-22
1420878138.5749712,-5.408809040333779e-23,3.361791914575943e-22
1420878138.5752153,-1.8437975719558456e-22,3.0183781186535875e-22
1420878138.5754595,4.484283944376776e-22,-3.4362728535563654e-22
1420878138.5757036,-1.8593244191720352e-22,4.716438748763384e-22
1420878138.5759478,-4.9145719948713305e-23,-3.147221340680843e-22
1420878138.576192,3.3396912872521445e-22,1.506568279005507e-22
1420878138.576436,-3.2737314151413195e-22,8.85849881196657e-23
1420878138.5766802,-3.1315589333767755e-23,-1.639738945903813e-22
1420878138.5769243,-3.044791990271371e-22,3.0822025953302496e-22
1420878138.5771685,-3.851772199175442e-23,1.0011047315926831e-22
1420878138.5774126,-4.3844214723361495e-22,-1.9378134734306285e-22
1420878138.5776567,2.0701519758507476e-22,2.5417619811653747e-22
1420878138.577901,-7.457500917907028e-23,6.739266730732004e-23
1420878138.578145,-7.398066776545276e-23,5.723450912028464e-23
1420878138.5783892,-2.5342413602135205e-22,3.270862348917389e-22
1420878138.5786333,-1.0096355263842788e-22,-4.198549264450552e-22
1420878138.5788774,-3.852598733179272e-22,-1.9022055516797982e-22
1420878138.5791216,1.7521340105788796e-23,2.2218596802942463e-22
1420878138.5793657,5.4859136557588334e-24,-4.001426997397744e-22
1420878138.5796099,6.051912186012246e-24,3.787432693863097e-22
1420878138.579854,-4.1853871981831534e-22,-1.8880991315390346e-22
1420878138.5800982,-1.6024278256751383e-22,-3.4333752812435075e-24
1420878138.5803423,-9.760213457652171e-23,-2.131701212828713e-22
1420878138.5805864,-2.456047071214674e-22,3.090172954978475e-22
1420878138.5808306,-2.6114965462134704e-22,-2.0403278205888933e-22
1420878138.5810747,6.891948450137947e-24,2.381026909999282e-22
1420878138.5813189,-6.975366553998169e-22,-1.0939342384348132e-24
1420878138.581563,3.261326070813213e-22,-6.265567106248955e-23
1420878138.5818071,-4.666280589993326e-22,7.076063193658758e-23
1420878138.5820513,2.9265935278048145e-22,-5.627150889178712e-23
1420878138.5822954,-2.860679646391302e-22,2.5655945408167104e-22
1420878138.5825396,-3.5109495188948896e-22,-1.402056135612879e-22
1420878138.5827837,-2.3990678063714715e-23,2.749589255355227e-22
1420878138.5830278,-2.424166237035099e-22,-3.3080807632204266e-22
1420878138.583272,-3.9959126409075365e-22,-2.6173597123177928e-23
1420878138.5835161,7.077365814722276e-22,-4.1479541987697036e-23
1420878138.5837603,-6.888562679969817e-22,2.953145149068444e-22
1420878138.5840044,2.7281940045106754e-22,1.1349238536522018e-22
1420878138.5842485,3.940009523433212e-24,-5.745837749728001e-22
1420878138.5844927,4.3596476092595835e-22,2.265062062975017e-22
1420878138.5847368,-2.9318054892704223e-22,-3.739589510891285e-22
1420878138.584981,-2.604866183520362e-22,-6.805250444076593e-23
1420878138.585225,2.4544559769864842e-23,-1.106017952138134e-22
1420878138.5854692,-1.0126172524279591e-22,7.251688342302046e-23
1420878138.5857134,8.291642642935646e-23,-1.5192339416847618e-22
1420878138.5859575,1.3373025900220126e-22,2.8325115715708015e-22
1420878138.5862017,-9.263397773290036e-23,-7.989250914413265e-22
1420878138.5864458,2.4487801690406053e-22,3.846271534143692e-22
1420878138.58669,1.1665358164579309e-22,4.810145760120968e-23
1420878138.586934,7.300250833263607e-23,-4.88146120188379e-22
1420878138.5871782,-1.4913434335946205e-22,3.3646221780125653e-22
1420878138.5874224,-2.2402363055810846e-22,-1.562835735262116e-22
1420878138.5876665,-1.3146673617460526e-22,3.7875724179912886e-22
1420878138.5879107,3.7316818621869874e-22,1.1054433479931094e-22
1420878138.5881548,-1.6465546776865577e-23,9.903314088529451e-23
1420878138.588399,5.859527286425097e-23,-3.924671593977588e-22
1420878138.588643,8.677368079106398e-22,-1.2014820516817194e-22
1420878138.5888872,-6.177375306166945e-22,-1.177084501364045e-22
1420878138.5891314,-5.868530953313335e-23,2.8106823803347743e-22
1420878138.5893755,6.738576694626957e-23,-1.465562567650053e-22
1420878138.5896196,-8.990597473950797e-23,1.2527463977213206e-22
1420878138.5898638,1.6965608625272735e-22,3.5686781385982206e-25
1420878138.590108,2.7020907042392837e-22,6.302539750134926e-23
1420878138.590352,-8.672407073462628e-23,-2.40383319217028e-22
1420878138.5905962,1.4200111043049025e-22,1.8165686375605287e-22
1420878138.5908403,4.349361052176274e-24,1.5860656277922084e-22
1420878138.5910845,3.810009845970812e-22,3.4995283402952866e-24
1420878138.5913286,4.857206992697549e-23,2.553825312863613e-22
1420878138.5915728,3.3066176239448346e-22,1.823688014102975e-23
1420878138.591817,-7.516057129769418e-23,-6.200038484671773e-23
1420878138.592061,3.017367572520846e-22,2.3975393845221608e-23
1420878138.5923052,-1.9454520955817687e-22,3.3466143920158303e-22
1420878138.5925493,5.890231748081695e-22,2.5129102915088487e-24
1420878138.5927935,2.4993300672990245e-22,-1.0965425436143712e-22
1420878138.5930376,-1.4325543425813235e-23,1.9677312272673143e-22
1420878138.5932817,2.538213314890877e-22,8.110046005702407e-23
1420878138.593526,-3.492249498018548e-24,-3.223764924488586e-22
1420878138.59377,5.905423823076771e-22,1.3212465501782515e-22
1420878138.5940142,-1.0039288330734497e-23,1.8516320900147782e-23
1420878138.5942583,-4.47375906777957e-23,1.954909577384477e-22
1420878138.5945024,3.2228076072930845e-22,-1.613941047542914e-22
1420878138.5947466,1.331968510525665e-22,-1.2196948005133562e-22
1420878138.5949907,-4.06078192951056e-23,4.371444599671605e-22
1420878138.5952349,1.3488224023890742e-22,-3.200219006421278e-22
1420878138.595479,-1.035370022128424e-22,3.0109298760638606e-22
1420878138.5957232,1.2693724845952027e-22,-3.6564362578514946e-22
1420878138.5959673,1.358224815056575e-22,3.367556296094044e-22
1420878138.5962114,1.8628246664300732e-22,-6.506255097910411e-23
1420878138.5964556,-1.3961350571611063e-22,1.3554034912845358e-22
1420878138.5966997,4.167219973835166e-22,-1.544410261355404e-23
1420878138.5969439,-1.8977011413580027e-22,5.410623605675539e-23
1420878138.597188,4.619049131018276e-22,2.779888778851167e-22
1420878138.5974321,-3.136023805195808e-23,-2.2067541910679683e-22
1420878138.5976763,1.5013210393742614e-22,2.0889860694390283e-22
1420878138.5979204,8.670596990249799e-23,-2.678105677049977e-22
1420878138.5981646,1.5259254900529619e-23,9.497997218791133e-23
1420878138.5984087,2.9176874006485384e-22,6.7450545807708e-23
1420878138.5986528,4.352581453359626e-22,9.45268731722328e-23
1420878138.598897,-2.5218367368341414e-22,1.0106901735669644e-22
1420878138.5991411,-1.1608918338236933e-22,6.3666043660628535e-24
1420878138.5993853,-7.963102736011898e-23,2.47689662741505e-22
1420878138.5996294,9.393539380948224e-23,-5.752042657351734e-23
1420878138.5998735,-7.086285616914021e-23,-2.3477014113733363e-22
1420878138.6001177,2.7753169656089756e-23,-2.557206535948846e-22
1420878138.6003618,-9.304268450240757e-23,4.050393620644683e-22
1420878138.600606,1.1538678421511664e-22,1.1884998016499877e-23
1420878138.60085,2.5535436966366958e-23,2.7939690087961833e-23
1420878138.6010942,-1.0438882556961468e-22,6.649189920590056e-23
1420878138.6013384,9.749893189865387e-23,2.3502906742154958e-23
1420878138.6015825,-1.5543784878556205e-22,-3.167782889581136e-22
